Year,Parameter,Distance,date
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,271
2017,LOS,10000,272
2017,LOS,10000,272
2017,LOS,10000,272
2017,LOS,10000,272
2017,LOS,10000,272
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,273
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,274
2017,LOS,10000,275
2017,LOS,10000,275
2017,LOS,10000,275
2017,LOS,10000,275
2017,LOS,10000,275
2017,LOS,10000,276
2017,LOS,10000,276
2017,LOS,10000,276
2017,LOS,10000,276
2017,LOS,10000,276
2017,LOS,10000,276
2017,LOS,10000,276
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,277
2017,LOS,10000,278
2017,LOS,10000,278
2017,LOS,10000,278
2017,LOS,10000,278
2017,LOS,10000,278
2017,LOS,10000,278
2017,LOS,10000,278
2017,LOS,10000,279
2017,LOS,10000,279
2017,LOS,10000,279
2017,LOS,10000,279
2017,LOS,10000,279
2017,LOS,10000,279
2017,LOS,10000,279
2017,LOS,10000,280
2017,LOS,10000,280
2017,LOS,10000,280
2017,LOS,10000,280
2017,LOS,10000,281
2017,LOS,10000,281
2017,LOS,10000,281
2017,LOS,10000,281
2017,LOS,10000,281
2017,LOS,10000,282
2017,LOS,10000,282
2017,LOS,10000,282
2017,LOS,10000,282
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,283
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,284
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,285
2017,LOS,10000,286
2017,LOS,10000,286
2017,LOS,10000,286
2017,LOS,10000,286
2017,LOS,10000,287
2017,LOS,10000,287
2017,LOS,10000,287
2017,LOS,10000,287
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,288
2017,LOS,10000,289
2017,LOS,10000,289
2017,LOS,10000,289
2017,LOS,10000,289
2017,LOS,10000,289
2017,LOS,10000,289
2017,LOS,10000,290
2017,LOS,10000,290
2017,LOS,10000,290
2017,LOS,10000,291
2017,LOS,10000,291
2017,LOS,10000,291
2017,LOS,10000,292
2017,LOS,10000,292
2017,LOS,10000,293
2017,LOS,10000,294
2017,LOS,10000,294
2017,LOS,10000,295
2017,LOS,10000,295
2017,LOS,10000,295
2017,LOS,10000,295
2017,LOS,10000,295
2017,LOS,10000,296
2017,LOS,10000,296
2017,LOS,10000,297
2017,LOS,10000,297
2017,LOS,10000,297
2017,LOS,10000,297
2017,LOS,10000,298
2017,LOS,10000,299
2017,LOS,10000,299
2017,LOS,10000,299
2017,LOS,10000,299
2017,LOS,10000,303
2017,LOS,10000,303
2017,LOS,10000,304
2017,LOS,10000,305
2017,LOS,10000,306
2017,LOS,10000,307
2017,LOS,10000,308
2017,LOS,10000,310
2017,LOS,10000,311
2017,LOS,10000,311
2017,LOS,10000,325
2017,LOS,10000,335
2017,LOS,12000,92
2017,LOS,12000,97
2017,LOS,12000,106
2017,LOS,12000,119
2017,LOS,12000,138
2017,LOS,12000,140
2017,LOS,12000,141
2017,LOS,12000,144
2017,LOS,12000,144
2017,LOS,12000,145
2017,LOS,12000,145
2017,LOS,12000,146
2017,LOS,12000,146
2017,LOS,12000,146
2017,LOS,12000,147
2017,LOS,12000,148
2017,LOS,12000,148
2017,LOS,12000,149
2017,LOS,12000,149
2017,LOS,12000,150
2017,LOS,12000,150
2017,LOS,12000,151
2017,LOS,12000,151
2017,LOS,12000,153
2017,LOS,12000,154
2017,LOS,12000,154
2017,LOS,12000,154
2017,LOS,12000,157
2017,LOS,12000,157
2017,LOS,12000,159
2017,LOS,12000,159
2017,LOS,12000,160
2017,LOS,12000,162
2017,LOS,12000,162
2017,LOS,12000,168
2017,LOS,12000,210
2017,LOS,12000,221
2017,LOS,12000,227
2017,LOS,12000,227
2017,LOS,12000,227
2017,LOS,12000,228
2017,LOS,12000,229
2017,LOS,12000,229
2017,LOS,12000,230
2017,LOS,12000,230
2017,LOS,12000,231
2017,LOS,12000,232
2017,LOS,12000,234
2017,LOS,12000,234
2017,LOS,12000,234
2017,LOS,12000,235
2017,LOS,12000,236
2017,LOS,12000,237
2017,LOS,12000,239
2017,LOS,12000,239
2017,LOS,12000,242
2017,LOS,12000,242
2017,LOS,12000,242
2017,LOS,12000,242
2017,LOS,12000,243
2017,LOS,12000,243
2017,LOS,12000,245
2017,LOS,12000,245
2017,LOS,12000,245
2017,LOS,12000,246
2017,LOS,12000,246
2017,LOS,12000,247
2017,LOS,12000,247
2017,LOS,12000,247
2017,LOS,12000,248
2017,LOS,12000,248
2017,LOS,12000,249
2017,LOS,12000,250
2017,LOS,12000,250
2017,LOS,12000,250
2017,LOS,12000,250
2017,LOS,12000,250
2017,LOS,12000,250
2017,LOS,12000,251
2017,LOS,12000,251
2017,LOS,12000,252
2017,LOS,12000,252
2017,LOS,12000,252
2017,LOS,12000,252
2017,LOS,12000,253
2017,LOS,12000,253
2017,LOS,12000,253
2017,LOS,12000,253
2017,LOS,12000,254
2017,LOS,12000,254
2017,LOS,12000,254
2017,LOS,12000,254
2017,LOS,12000,254
2017,LOS,12000,254
2017,LOS,12000,254
2017,LOS,12000,255
2017,LOS,12000,255
2017,LOS,12000,255
2017,LOS,12000,255
2017,LOS,12000,255
2017,LOS,12000,256
2017,LOS,12000,256
2017,LOS,12000,256
